tweet_id,feed,posted_at,snapshot_at,snapshot_impressions,current_at,current_impressions,current_likes,author_followers
2077944912738459827,xxl_dump,2026-07-17T02:34:08+00:00,2026-07-18T14:28:26.183+00:00,32053,2026-07-22T10:05:49.421Z,32352,350,1302
2077945933350719861,xxl_dump,2026-07-17T02:38:11+00:00,2026-07-18T14:28:26.183+00:00,112,2026-07-22T10:02:02.671Z,135,1,27680
2077946624752439720,xxl_dump,2026-07-17T02:40:56+00:00,2026-07-18T14:28:26.183+00:00,39910,2026-07-22T10:05:49.421Z,42480,1079,3322264
2077948021506203836,xxl_dump,2026-07-17T02:46:29+00:00,2026-07-18T14:28:26.183+00:00,272001,2026-07-22T10:02:02.671Z,282382,3630,2720435
2077948612861170162,xxl_dump,2026-07-17T02:48:50+00:00,2026-07-18T14:28:26.183+00:00,336,2026-07-22T10:05:49.421Z,348,5,34190
2077949888545898765,xxl_dump,2026-07-17T02:53:54+00:00,2026-07-18T14:28:26.183+00:00,1767,2026-07-22T10:02:02.671Z,1808,0,11
2077950537048174932,xxl_dump,2026-07-17T02:56:29+00:00,2026-07-18T14:28:26.183+00:00,1008134,2026-07-22T10:05:49.421Z,1134730,18219,8448
2077951537259880789,xxl_dump,2026-07-17T03:00:27+00:00,2026-07-18T14:28:26.183+00:00,138,2026-07-22T10:02:02.671Z,149,15,3668
2077952251935498310,xxl_dump,2026-07-17T03:03:18+00:00,2026-07-18T14:28:26.183+00:00,81745,2026-07-22T10:05:49.421Z,82288,8113,591
2077953853002043488,xxl_dump,2026-07-17T03:09:39+00:00,2026-07-18T14:28:26.183+00:00,71,2026-07-22T10:02:02.671Z,74,3,2283
2077955691105726802,xxl_dump,2026-07-17T03:16:57+00:00,2026-07-18T14:28:26.183+00:00,52806,2026-07-22T10:02:02.671Z,56280,3397,257
2077956521363935680,xxl_dump,2026-07-17T03:20:15+00:00,2026-07-18T14:28:26.183+00:00,1320,2026-07-22T10:05:49.421Z,1430,11,992
2077957814220103758,xxl_dump,2026-07-17T03:25:24+00:00,2026-07-18T14:28:26.183+00:00,220276,2026-07-22T10:02:02.671Z,238301,26884,1031509
2077958431374553232,xxl_dump,2026-07-17T03:27:51+00:00,2026-07-18T14:28:26.183+00:00,1354,2026-07-22T10:05:49.421Z,1394,39,1131
2077959714823172183,xxl_dump,2026-07-17T03:32:57+00:00,2026-07-18T14:28:26.183+00:00,85006,2026-07-22T10:02:02.671Z,87227,368,9653328
2077960417503055981,xxl_dump,2026-07-17T03:35:44+00:00,2026-07-18T14:28:26.183+00:00,91,2026-07-22T10:05:49.421Z,91,0,699
2077961531715973269,xxl_dump,2026-07-17T03:40:10+00:00,2026-07-18T14:28:26.183+00:00,44577,2026-07-22T10:02:02.671Z,78195,381,499
2077962343007596595,xxl_dump,2026-07-17T03:43:23+00:00,2026-07-18T14:28:26.183+00:00,18757,2026-07-22T10:05:49.421Z,19277,426,621
2077963870572802342,xxl_dump,2026-07-17T03:49:28+00:00,2026-07-18T14:28:26.183+00:00,59,2026-07-22T10:02:02.671Z,65,1,834
2077964633399591282,xxl_dump,2026-07-17T03:52:29+00:00,2026-07-18T14:28:26.183+00:00,12963,2026-07-22T10:05:49.421Z,14370,967,654137
2077965986561400906,xxl_dump,2026-07-17T03:57:52+00:00,2026-07-18T14:28:26.183+00:00,7,2026-07-22T10:02:02.671Z,7,1,507
2077966640604487800,xxl_dump,2026-07-17T04:00:28+00:00,2026-07-18T14:28:26.183+00:00,50171,2026-07-22T10:05:49.421Z,56905,586,9298939
2077968118010507604,xxl_dump,2026-07-17T04:06:20+00:00,2026-07-18T14:28:26.183+00:00,26941,2026-07-22T10:02:02.671Z,27795,337,3136
2077969034423709797,xxl_dump,2026-07-17T04:09:59+00:00,2026-07-18T14:28:26.183+00:00,6365847,2026-07-22T10:05:49.421Z,6692778,30288,17746
2077970657447391723,xxl_dump,2026-07-17T04:16:26+00:00,2026-07-18T14:28:26.183+00:00,290146,2026-07-22T10:02:02.671Z,298242,4954,588255
2077971636746403972,xxl_dump,2026-07-17T04:20:19+00:00,2026-07-18T14:28:26.183+00:00,6609,2026-07-22T10:05:49.421Z,8040,60,13729
2077973272621191494,xxl_dump,2026-07-17T04:26:49+00:00,2026-07-18T14:28:26.183+00:00,2047,2026-07-22T10:02:02.671Z,2172,79,238297
2077974072882078176,xxl_dump,2026-07-17T04:30:00+00:00,2026-07-18T14:28:26.183+00:00,33349,2026-07-22T10:05:49.421Z,35070,3482,543554
2077975615873933339,xxl_dump,2026-07-17T04:36:08+00:00,2026-07-18T14:28:26.183+00:00,54,2026-07-22T10:02:02.671Z,76,1,61
2077976412242186592,xxl_dump,2026-07-17T04:39:18+00:00,2026-07-18T14:28:26.183+00:00,217,2026-07-22T10:05:49.421Z,223,15,1021
2077978132078821690,xxl_dump,2026-07-17T04:46:08+00:00,2026-07-18T14:28:26.183+00:00,42720,2026-07-22T10:02:01.714Z,44255,3901,1183172
2077978812390797817,xxl_dump,2026-07-17T04:48:50+00:00,2026-07-18T14:28:26.183+00:00,185,2026-07-22T10:05:49.421Z,198,4,6798
2077980433040412799,xxl_dump,2026-07-17T04:55:16+00:00,2026-07-18T14:28:26.183+00:00,460648,2026-07-22T10:02:01.714Z,482490,1181,2391740
2077981621886861614,xxl_dump,2026-07-17T05:00:00+00:00,2026-07-18T14:28:26.183+00:00,3490,2026-07-22T10:05:49.421Z,4162,147,26405
2077982989619724666,xxl_dump,2026-07-17T05:05:26+00:00,2026-07-18T14:28:26.183+00:00,1283,2026-07-22T10:02:01.714Z,1356,125,530
2077983979848843724,xxl_dump,2026-07-17T05:09:22+00:00,2026-07-18T14:28:26.183+00:00,4753,2026-07-22T10:05:49.421Z,4980,379,1238
2077985990308688143,xxl_dump,2026-07-17T05:17:21+00:00,2026-07-18T14:28:26.183+00:00,399,2026-07-22T10:02:01.714Z,409,7,302
2077987125098958853,xxl_dump,2026-07-17T05:21:52+00:00,2026-07-18T14:28:26.183+00:00,92,2026-07-22T10:05:49.421Z,97,3,443
2077989129296502866,xxl_dump,2026-07-17T05:29:50+00:00,2026-07-18T14:28:26.183+00:00,25,2026-07-22T10:02:01.714Z,25,1,2835
2077989755057254463,xxl_dump,2026-07-17T05:32:19+00:00,2026-07-18T14:28:26.183+00:00,282,2026-07-22T10:05:49.421Z,282,0,14
2077991868571545854,xxl_dump,2026-07-17T05:40:43+00:00,2026-07-18T14:28:26.183+00:00,2670,2026-07-22T10:02:01.714Z,2751,158,24696
2077992703833321474,xxl_dump,2026-07-17T05:44:02+00:00,2026-07-18T14:28:26.183+00:00,71699,2026-07-22T10:05:49.421Z,83482,2157,15150399
2077994422050881822,xxl_dump,2026-07-17T05:50:52+00:00,2026-07-18T14:28:26.183+00:00,139667,2026-07-22T10:02:01.714Z,148163,3561,42225288
2077995713544298726,xxl_dump,2026-07-17T05:56:00+00:00,2026-07-18T14:28:26.183+00:00,113956,2026-07-22T10:05:49.421Z,114544,1663,6861
2077998036299502012,xxl_dump,2026-07-17T06:05:13+00:00,2026-07-18T14:28:26.183+00:00,18178,2026-07-22T10:02:01.714Z,18300,23,39
2077998939073102317,xxl_dump,2026-07-17T06:08:49+00:00,2026-07-18T14:28:26.183+00:00,376634,2026-07-22T10:05:49.421Z,379358,888,16951
2078000202435133751,xxl_dump,2026-07-17T06:13:50+00:00,2026-07-18T14:28:26.183+00:00,201,2026-07-22T10:02:01.714Z,239,0,3312
2078001419819286983,xxl_dump,2026-07-17T06:18:40+00:00,2026-07-18T14:28:26.183+00:00,21197,2026-07-22T10:05:49.421Z,22187,269,336054
2078003737277460811,xxl_dump,2026-07-17T06:27:53+00:00,2026-07-18T14:28:26.183+00:00,169320,2026-07-22T10:02:01.714Z,179319,6921,578981
2078004794745098708,xxl_dump,2026-07-17T06:32:05+00:00,2026-07-18T14:28:26.183+00:00,123,2026-07-22T10:05:49.421Z,163,0,8863630
2078006816974229762,xxl_dump,2026-07-17T06:40:07+00:00,2026-07-18T14:28:26.183+00:00,5930,2026-07-22T10:02:01.714Z,6350,83,46577
2078007701590663625,xxl_dump,2026-07-17T06:43:38+00:00,2026-07-18T14:28:26.183+00:00,1027020,2026-07-22T10:05:49.421Z,1032931,16334,3859346
2078009601732304953,xxl_dump,2026-07-17T06:51:11+00:00,2026-07-18T14:28:26.183+00:00,4608,2026-07-22T10:02:01.714Z,5080,535,8646
2078010542367596551,xxl_dump,2026-07-17T06:54:55+00:00,2026-07-18T14:28:26.183+00:00,88926,2026-07-22T10:05:49.421Z,93410,3320,5928
2078012072076742948,xxl_dump,2026-07-17T07:01:00+00:00,2026-07-18T14:28:26.183+00:00,15872,2026-07-22T10:02:01.714Z,16433,256,16349
2078013144312484015,xxl_dump,2026-07-17T07:05:15+00:00,2026-07-18T14:28:26.183+00:00,24,2026-07-22T10:05:49.421Z,24,3,253
2078014911716679944,xxl_dump,2026-07-17T07:12:17+00:00,2026-07-18T14:28:26.183+00:00,498773,2026-07-22T10:02:01.714Z,506872,7251,371045
2078015601398751412,xxl_dump,2026-07-17T07:15:01+00:00,2026-07-18T14:28:26.183+00:00,258,2026-07-22T10:05:49.421Z,259,3,13
2078016991923970346,xxl_dump,2026-07-17T07:20:33+00:00,2026-07-18T14:28:26.183+00:00,29044,2026-07-22T10:02:01.714Z,29585,80,29121
2078018155436228921,xxl_dump,2026-07-17T07:25:10+00:00,2026-07-18T14:28:26.183+00:00,1018,2026-07-22T10:05:49.421Z,1294,12,3528
2078019912312738151,xxl_dump,2026-07-17T07:32:09+00:00,2026-07-18T14:28:26.183+00:00,2849,2026-07-22T10:02:01.714Z,2876,11,26598
2078020787835945244,xxl_dump,2026-07-17T07:35:38+00:00,2026-07-18T14:28:26.183+00:00,54456,2026-07-22T10:05:49.421Z,91078,238,3
2078022873617424822,xxl_dump,2026-07-17T07:43:55+00:00,2026-07-18T14:28:26.183+00:00,473,2026-07-22T10:02:01.714Z,485,0,29
2078024058982281273,xxl_dump,2026-07-17T07:48:38+00:00,2026-07-18T14:28:26.183+00:00,231,2026-07-22T10:05:49.421Z,267,5,1410
2078025884733251588,xxl_dump,2026-07-17T07:55:53+00:00,2026-07-18T14:28:26.183+00:00,35832,2026-07-22T10:02:01.714Z,36992,35,18444102
2078026855957844036,xxl_dump,2026-07-17T07:59:44+00:00,2026-07-18T14:28:26.183+00:00,11996,2026-07-22T10:05:49.421Z,17476,2725,27
2078028338166190189,xxl_dump,2026-07-17T08:05:38+00:00,2026-07-18T14:28:26.183+00:00,81974,2026-07-22T10:02:01.714Z,105266,792,15363
2078029097020621118,xxl_dump,2026-07-17T08:08:39+00:00,2026-07-18T14:28:26.183+00:00,20,2026-07-22T10:05:49.421Z,24,1,1130
2078030797123342659,xxl_dump,2026-07-17T08:15:24+00:00,2026-07-18T14:28:26.183+00:00,96,2026-07-22T10:02:01.714Z,97,1,10
2078031573455098256,xxl_dump,2026-07-17T08:18:29+00:00,2026-07-18T14:28:26.183+00:00,11424,2026-07-22T10:05:49.421Z,13031,196,68746
2078033448338354250,xxl_dump,2026-07-17T08:25:56+00:00,2026-07-18T14:28:26.183+00:00,10366,2026-07-22T10:02:01.714Z,10609,120,1374
2078034051525669313,xxl_dump,2026-07-17T08:28:20+00:00,2026-07-18T14:28:26.183+00:00,8,2026-07-22T10:05:49.421Z,8,0,1443
2078035860453540133,xxl_dump,2026-07-17T08:35:31+00:00,2026-07-18T14:28:26.183+00:00,1995,2026-07-22T10:02:01.714Z,2044,1,201
2078036854335533490,xxl_dump,2026-07-17T08:39:28+00:00,2026-07-18T14:28:26.183+00:00,249226,2026-07-22T10:05:49.421Z,261587,1197,1718056
2078038968025985437,xxl_dump,2026-07-17T08:47:52+00:00,2026-07-18T14:28:26.183+00:00,1401,2026-07-22T10:02:01.714Z,1449,32,165
2078040054446907434,xxl_dump,2026-07-17T08:52:11+00:00,2026-07-18T14:28:26.183+00:00,11,2026-07-22T10:05:49.421Z,11,2,8863631
2078041866000314414,xxl_dump,2026-07-17T08:59:23+00:00,2026-07-18T14:28:26.183+00:00,154799,2026-07-22T10:02:01.714Z,163365,1733,6842840
2078042340694921680,xxl_dump,2026-07-17T09:01:16+00:00,2026-07-18T14:28:26.183+00:00,176,2026-07-22T10:05:49.421Z,200,39,87
2078043864099627231,xxl_dump,2026-07-17T09:07:20+00:00,2026-07-18T14:28:26.183+00:00,154,2026-07-22T10:02:01.714Z,160,10,518
2078044610023027088,xxl_dump,2026-07-17T09:10:17+00:00,2026-07-18T14:28:26.183+00:00,554,2026-07-22T10:05:49.421Z,563,21,22837
2078046432976941424,xxl_dump,2026-07-17T09:17:32+00:00,2026-07-18T14:28:26.183+00:00,5607,2026-07-22T10:02:01.714Z,5896,21,57
2078047248592802293,xxl_dump,2026-07-17T09:20:46+00:00,2026-07-18T14:28:26.183+00:00,9144,2026-07-22T10:05:49.421Z,9455,386,51619
2078048753265578073,xxl_dump,2026-07-17T09:26:45+00:00,2026-07-18T14:28:26.183+00:00,28,2026-07-22T10:02:01.714Z,33,1,2631
2078049640101097903,xxl_dump,2026-07-17T09:30:17+00:00,2026-07-18T14:28:26.183+00:00,11,2026-07-22T10:05:49.421Z,13,0,8
2078051156626972797,xxl_dump,2026-07-17T09:36:18+00:00,2026-07-18T14:28:26.183+00:00,27,2026-07-22T10:02:01.714Z,32,2,376
2078052232927604746,xxl_dump,2026-07-17T09:40:35+00:00,2026-07-18T14:28:26.183+00:00,1885,2026-07-22T10:05:49.421Z,1961,238,5261
2078053542540034386,xxl_dump,2026-07-17T09:45:47+00:00,2026-07-18T14:28:26.183+00:00,23,2026-07-22T10:02:01.714Z,24,1,2565
2078054488741396869,xxl_dump,2026-07-17T09:49:33+00:00,2026-07-18T14:28:26.183+00:00,456187,2026-07-22T10:05:49.421Z,481163,10029,94383
2078055959155642736,xxl_dump,2026-07-17T09:55:23+00:00,2026-07-18T14:28:26.183+00:00,50801,2026-07-22T10:02:01.714Z,53049,2369,3318
2078056746040332767,xxl_dump,2026-07-17T09:58:31+00:00,2026-07-18T14:28:26.183+00:00,20683,2026-07-22T10:05:49.421Z,30319,2391,370
2078058216777289801,xxl_dump,2026-07-17T10:04:21+00:00,2026-07-18T14:28:26.183+00:00,5099,2026-07-22T10:02:01.714Z,5903,72,21978
2078059156846911492,xxl_dump,2026-07-17T10:08:06+00:00,2026-07-18T14:28:26.183+00:00,11,2026-07-22T10:05:49.421Z,11,0,1977
2078060769795838005,xxl_dump,2026-07-17T10:14:30+00:00,2026-07-18T14:28:26.183+00:00,276,2026-07-22T10:02:01.714Z,389,48,502
2078061674880483717,xxl_dump,2026-07-17T10:18:06+00:00,2026-07-18T14:28:26.183+00:00,30,2026-07-22T10:05:49.421Z,43,1,1158
2078063403822633444,xxl_dump,2026-07-17T10:24:58+00:00,2026-07-18T14:28:26.183+00:00,664,2026-07-22T10:02:01.714Z,746,69,1680
2078064148252893188,xxl_dump,2026-07-17T10:27:56+00:00,2026-07-18T14:28:26.183+00:00,58,2026-07-22T10:05:49.421Z,75,0,399
2078065723037949966,xxl_dump,2026-07-17T10:34:11+00:00,2026-07-18T14:28:26.183+00:00,328818,2026-07-22T10:02:01.714Z,395445,3003,1951789
2078066630609834264,xxl_dump,2026-07-17T10:37:48+00:00,2026-07-18T14:28:26.183+00:00,95,2026-07-22T10:05:48.608Z,105,11,2354
2078067886782857228,xxl_dump,2026-07-17T10:42:47+00:00,2026-07-18T14:28:26.183+00:00,81,2026-07-22T10:02:01.714Z,82,1,39
2078068597285597269,xxl_dump,2026-07-17T10:45:36+00:00,2026-07-18T14:28:26.183+00:00,323,2026-07-22T10:05:48.608Z,336,14,1039
2078070080039207150,xxl_dump,2026-07-17T10:51:30+00:00,2026-07-18T14:28:26.183+00:00,28369,2026-07-22T10:02:01.714Z,28788,102,48
2078070989141725592,xxl_dump,2026-07-17T10:55:07+00:00,2026-07-18T14:28:26.183+00:00,250777,2026-07-22T10:05:48.608Z,290757,6440,1115034
2078072266735124777,xxl_dump,2026-07-17T11:00:11+00:00,2026-07-18T14:28:26.183+00:00,5554,2026-07-22T10:02:01.714Z,6728,83,4113
2078072950692122989,xxl_dump,2026-07-17T11:02:54+00:00,2026-07-18T14:28:26.183+00:00,73187,2026-07-22T10:05:48.608Z,88044,657,10638
2078074132885880961,xxl_dump,2026-07-17T11:07:36+00:00,2026-07-18T14:28:26.183+00:00,2846,2026-07-22T10:02:01.714Z,2983,18,3526
2078075074632876208,xxl_dump,2026-07-17T11:11:21+00:00,2026-07-18T14:28:26.183+00:00,13,2026-07-22T10:05:48.608Z,18,0,211
2078076482501398784,xxl_dump,2026-07-17T11:16:56+00:00,2026-07-18T14:28:26.183+00:00,41603,2026-07-22T10:02:01.714Z,43879,263,196605
2078077059155574972,xxl_dump,2026-07-17T11:19:14+00:00,2026-07-18T14:28:26.183+00:00,32,2026-07-22T10:05:48.608Z,39,0,1
2078078384916058467,xxl_dump,2026-07-17T11:24:30+00:00,2026-07-18T14:28:26.183+00:00,23,2026-07-22T10:02:01.714Z,26,0,22
2078079069758050556,xxl_dump,2026-07-17T11:27:13+00:00,2026-07-18T14:28:26.183+00:00,1023,2026-07-22T10:05:48.608Z,1561,49,10216
2078080088307089844,xxl_dump,2026-07-17T11:31:16+00:00,2026-07-18T14:28:26.183+00:00,16104,2026-07-22T10:02:01.714Z,16278,114,9443
2078080785534378274,xxl_dump,2026-07-17T11:34:02+00:00,2026-07-18T14:28:26.183+00:00,2041,2026-07-22T10:05:48.608Z,2277,84,1
2078081973180923926,xxl_dump,2026-07-17T11:38:45+00:00,2026-07-18T14:28:26.183+00:00,7,2026-07-22T10:02:01.714Z,8,0,22
2078082541731361192,xxl_dump,2026-07-17T11:41:01+00:00,2026-07-18T14:28:26.183+00:00,6632,2026-07-22T10:05:48.608Z,11109,752,7031
2078083851793162462,xxl_dump,2026-07-17T11:46:13+00:00,2026-07-18T14:28:26.183+00:00,12624,2026-07-22T10:02:01.714Z,13528,39,24517
2078084519555465308,xxl_dump,2026-07-17T11:48:53+00:00,2026-07-18T14:28:26.183+00:00,6904,2026-07-22T10:05:48.608Z,7078,1014,226526
2078086324146323905,xxl_dump,2026-07-17T11:56:03+00:00,2026-07-18T14:28:26.183+00:00,2678,2026-07-22T10:02:01.714Z,2806,39,73874
2078087118983663712,xxl_dump,2026-07-17T11:59:12+00:00,2026-07-18T14:28:26.183+00:00,36,2026-07-22T10:05:48.608Z,36,2,209
2078088039113367672,xxl_dump,2026-07-17T12:02:52+00:00,2026-07-18T14:28:26.183+00:00,144091,2026-07-22T10:02:01.714Z,150400,75,130
2078088587917275625,xxl_dump,2026-07-17T12:05:03+00:00,2026-07-18T14:28:26.183+00:00,7,2026-07-22T10:05:48.608Z,8,0,350
2078089754818597106,xxl_dump,2026-07-17T12:09:41+00:00,2026-07-18T14:28:26.183+00:00,8,2026-07-22T10:02:01.714Z,9,1,3873
2078090343073849599,xxl_dump,2026-07-17T12:12:01+00:00,2026-07-18T14:28:26.183+00:00,821,2026-07-22T10:05:48.608Z,821,2,244
2078091319151366647,xxl_dump,2026-07-17T12:15:54+00:00,2026-07-18T14:28:26.183+00:00,52,2026-07-22T10:02:01.714Z,54,1,127
2078092166342312010,xxl_dump,2026-07-17T12:19:16+00:00,2026-07-18T14:28:26.183+00:00,4381,2026-07-22T10:05:48.608Z,4903,28,3579
2078093378168791132,xxl_dump,2026-07-17T12:24:05+00:00,2026-07-18T14:28:26.183+00:00,11696,2026-07-22T10:02:01.714Z,12220,382,35270
2078094023886057770,xxl_dump,2026-07-17T12:26:39+00:00,2026-07-18T14:28:26.183+00:00,28,2026-07-22T10:05:48.608Z,34,1,3801
2078095254264443248,xxl_dump,2026-07-17T12:31:32+00:00,2026-07-18T14:28:26.183+00:00,66460,2026-07-22T10:02:01.714Z,79932,3152,136131
2078095756586877079,xxl_dump,2026-07-17T12:33:32+00:00,2026-07-18T14:28:26.183+00:00,156085,2026-07-22T10:05:48.608Z,183517,12789,174951
2078097043952644360,xxl_dump,2026-07-17T12:38:39+00:00,2026-07-18T14:28:26.183+00:00,68078,2026-07-22T10:02:01.714Z,70215,393,736391
2078097829239656724,xxl_dump,2026-07-17T12:41:46+00:00,2026-07-18T14:28:26.183+00:00,11744,2026-07-22T10:05:48.608Z,26721,57,61
2078099127620030963,xxl_dump,2026-07-17T12:46:55+00:00,2026-07-18T14:28:26.183+00:00,444,2026-07-22T10:02:01.714Z,484,9,10386
2078099732434391141,xxl_dump,2026-07-17T12:49:20+00:00,2026-07-18T14:28:26.183+00:00,39889,2026-07-22T10:05:48.608Z,40521,3907,138535
2078100931640467858,xxl_dump,2026-07-17T12:54:06+00:00,2026-07-18T14:28:26.183+00:00,777950,2026-07-22T10:02:01.714Z,1090773,11561,7080918
2078101689069101461,xxl_dump,2026-07-17T12:57:06+00:00,2026-07-18T14:28:26.183+00:00,415,2026-07-22T10:05:48.608Z,529,4,96
2078102640018235749,xxl_dump,2026-07-17T13:00:53+00:00,2026-07-18T14:28:26.183+00:00,13296,2026-07-22T10:02:01.714Z,13490,296,4060
2078103112217149869,xxl_dump,2026-07-17T13:02:45+00:00,2026-07-18T14:28:26.183+00:00,80,2026-07-22T10:05:48.608Z,110,6,54
2078104359661961398,xxl_dump,2026-07-17T13:07:43+00:00,2026-07-18T14:28:26.183+00:00,21651,2026-07-22T10:02:01.714Z,22266,34,963031
2078104966309273925,xxl_dump,2026-07-17T13:10:07+00:00,2026-07-18T14:28:26.183+00:00,11398,2026-07-22T10:05:48.608Z,12056,400,1870
2078106333799399795,xxl_dump,2026-07-17T13:15:33+00:00,2026-07-18T14:28:26.183+00:00,15393,2026-07-22T10:02:01.714Z,25151,750,23022
2078106731188486411,xxl_dump,2026-07-17T13:17:08+00:00,2026-07-18T14:28:26.183+00:00,9428,2026-07-22T10:05:48.608Z,13867,79,121785
2078107556614963588,xxl_dump,2026-07-17T13:20:25+00:00,2026-07-18T14:28:26.183+00:00,4005735,2026-07-22T10:02:01.714Z,4038504,2342,8867
2078108314659926049,xxl_dump,2026-07-17T13:23:26+00:00,2026-07-18T14:28:26.183+00:00,10616,2026-07-22T10:05:48.608Z,15192,12,448
2078109221644546540,xxl_dump,2026-07-17T13:27:02+00:00,2026-07-18T14:28:26.183+00:00,7989,2026-07-22T10:02:01.714Z,8986,148,286669
2078109715394088984,xxl_dump,2026-07-17T13:29:00+00:00,2026-07-18T14:28:26.183+00:00,5017,2026-07-22T10:05:48.608Z,5276,255,14780
2078110549410242590,xxl_dump,2026-07-17T13:32:19+00:00,2026-07-18T14:28:26.183+00:00,131894,2026-07-22T10:02:01.714Z,827081,37107,13874
2078110948892545520,xxl_dump,2026-07-17T13:33:54+00:00,2026-07-18T14:28:26.183+00:00,10663,2026-07-22T10:05:48.608Z,12047,186,149748
2078112002363343146,xxl_dump,2026-07-17T13:38:05+00:00,2026-07-18T14:28:26.183+00:00,9,2026-07-22T10:02:01.714Z,11,1,552
2078112518237507674,xxl_dump,2026-07-17T13:40:08+00:00,2026-07-18T14:28:26.183+00:00,250160,2026-07-22T10:05:48.608Z,377337,30990,64249
2078113541677060162,xxl_dump,2026-07-17T13:44:12+00:00,2026-07-18T14:28:26.183+00:00,11,2026-07-22T10:02:01.714Z,11,2,260
2078113974093037958,xxl_dump,2026-07-17T13:45:55+00:00,2026-07-18T14:28:26.183+00:00,3,2026-07-22T10:05:48.608Z,5,0,117
2078115168039403589,xxl_dump,2026-07-17T13:50:40+00:00,2026-07-18T14:28:26.183+00:00,777,2026-07-22T10:02:01.714Z,828,11,112762
2078115848410046602,xxl_dump,2026-07-17T13:53:22+00:00,2026-07-18T14:28:26.183+00:00,36594,2026-07-22T10:05:48.608Z,37294,765,43429
2078116893257244983,xxl_dump,2026-07-17T13:57:31+00:00,2026-07-18T14:28:26.183+00:00,34025,2026-07-22T10:02:01.714Z,50435,3234,1259676
2078117306727637423,xxl_dump,2026-07-17T13:59:10+00:00,2026-07-18T14:28:26.183+00:00,178,2026-07-22T10:05:48.608Z,214,5,2076
2078118522841161939,xxl_dump,2026-07-17T14:04:00+00:00,2026-07-18T14:28:26.183+00:00,90,2026-07-22T10:02:01.714Z,96,2,425
2078118954694795712,xxl_dump,2026-07-17T14:05:43+00:00,2026-07-18T14:28:26.183+00:00,61915,2026-07-22T10:05:48.608Z,68635,1211,1049935
2078119944621838832,xxl_dump,2026-07-17T14:09:39+00:00,2026-07-18T14:28:26.183+00:00,118588,2026-07-22T10:02:01.714Z,123156,2849,1719
2078120450287407191,xxl_dump,2026-07-17T14:11:39+00:00,2026-07-18T14:28:26.183+00:00,555,2026-07-22T10:05:48.608Z,609,3,417
2078121686478561610,xxl_dump,2026-07-17T14:16:34+00:00,2026-07-18T14:28:26.183+00:00,510,2026-07-22T10:02:01.714Z,522,47,3824
2078122228416467088,xxl_dump,2026-07-17T14:18:43+00:00,2026-07-18T14:28:26.183+00:00,156,2026-07-22T10:05:48.608Z,182,1,413
2078123273720652021,xxl_dump,2026-07-17T14:22:52+00:00,2026-07-18T14:28:26.183+00:00,372938,2026-07-22T10:02:01.714Z,392751,3975,1602106
2078123675652411728,xxl_dump,2026-07-17T14:24:28+00:00,2026-07-18T14:28:26.183+00:00,2622,2026-07-22T10:05:48.608Z,2753,83,12697
2078124677755437200,xxl_dump,2026-07-17T14:28:27+00:00,2026-07-18T14:28:26.183+00:00,35,2026-07-22T10:02:01.714Z,47,0,6723
2078125086255485204,xxl_dump,2026-07-17T14:30:04+00:00,2026-07-18T14:28:26.183+00:00,26,2026-07-22T10:05:48.608Z,40,3,415
2078125418893267151,xxl_dump,2026-07-17T14:31:24+00:00,2026-07-18T14:28:26.183+00:00,9357,2026-07-22T10:05:51.148Z,99327,4454,61075
2078125914664149255,xxl_dump,2026-07-17T14:33:22+00:00,2026-07-18T14:28:26.183+00:00,8820,2026-07-22T10:02:01.714Z,9525,50,43059
2078126454328664348,xxl_dump,2026-07-17T14:35:31+00:00,2026-07-18T14:28:26.183+00:00,36751,2026-07-22T10:05:48.608Z,41998,1613,78635
2078126929153011831,xxl_dump,2026-07-17T14:37:24+00:00,2026-07-18T14:28:26.183+00:00,34840,2026-07-22T10:05:51.148Z,36423,83,45475
2078127335820141049,xxl_dump,2026-07-17T14:39:01+00:00,2026-07-18T14:28:26.183+00:00,5,2026-07-22T10:02:01.714Z,6,0,155
2078127905251500115,xxl_dump,2026-07-17T14:41:17+00:00,2026-07-18T14:28:26.183+00:00,51,2026-07-22T10:05:48.608Z,52,1,2122
2078128399583793349,xxl_dump,2026-07-17T14:43:14+00:00,2026-07-18T14:28:26.183+00:00,10962,2026-07-22T10:05:51.148Z,11481,1988,283220
2078128817663824268,xxl_dump,2026-07-17T14:44:54+00:00,2026-07-18T14:28:26.183+00:00,2776125,2026-07-22T10:02:01.714Z,4673361,12882,83442
2078129316265922639,xxl_dump,2026-07-17T14:46:53+00:00,2026-07-18T14:28:26.183+00:00,2118,2026-07-22T10:05:48.608Z,2317,55,6185
2078129734706241831,xxl_dump,2026-07-17T14:48:33+00:00,2026-07-18T14:28:26.183+00:00,58,2026-07-22T10:05:51.148Z,80,1,29
2078130144557043906,xxl_dump,2026-07-17T14:50:10+00:00,2026-07-18T14:28:26.183+00:00,399,2026-07-22T10:02:01.714Z,511,14,2338
2078130519015911673,xxl_dump,2026-07-17T14:51:40+00:00,2026-07-18T14:28:26.183+00:00,74912,2026-07-22T10:05:48.608Z,88201,3885,1950600
2078130985317614067,xxl_dump,2026-07-17T14:53:31+00:00,2026-07-18T14:28:26.183+00:00,42,2026-07-22T10:05:51.148Z,61,1,245
2078131514861133900,xxl_dump,2026-07-17T14:55:37+00:00,2026-07-18T14:28:26.183+00:00,119,2026-07-22T10:02:01.714Z,129,0,84
